"","Palabra","Puntuacion","Word","id","screenName","Fecha","Hora","favoriteCount","retweetCount","Tipo"
"2286","el",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2287","discrimina",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2288","y",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2289","por",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2290","lo",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2291","mismo",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2292","todo",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2293","lo",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2294","son",NA,NA,1333535969895718912,"ClaudiaPavlovic",2020-11-30,"22:18:45",148,82,NA
"2295","lo",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2296","invito",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2297","a",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2298","el",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2299","uso",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2300","del",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2301","cubreboca",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2302","y",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2303","la",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2304","aplicación",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2305","de",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2306","la",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2307","sana",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2308","distancia",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2309","entre",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2310","compañero",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2311","de",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2312","tr",NA,NA,1333498880957116416,"ClaudiaPavlovic",2020-11-30,"19:51:23",109,71,NA
"2313","lo",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2314","invito",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2315","a",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2316","ver",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2317","la",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2318","inauguración",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2319","del",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2320","encuentro",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2321","de",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2322","literatura",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2323","sonora",NA,NA,1333484519098257408,"ClaudiaPavlovic",2020-11-30,"18:54:18",36,24,NA
"2324","transmisión",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2325","en",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2326","este",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2327","momento",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2328","con",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2329","información",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2330","reciente",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2331","sobre",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2332","sigamossonora",NA,NA,1333244674350301184,"ClaudiaPavlovic",2020-11-30,"03:01:15",21,15,NA
"2333","en",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2334","uno",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2335","minuto",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2336","transmisión",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2337","con",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2338","información",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2339","sobre",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2340","sigamossonora",NA,NA,1333239435224203264,"ClaudiaPavlovic",2020-11-30,"02:40:26",27,10,NA
"2341","así",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2342","como",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2343","lo",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2344","afirma",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2345","el",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2346","dr",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2347","josé",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2348","mario",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2349","turner",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2350","debemo",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2351","seguir",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2352","aplicando",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2353","la",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2354","misma",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2355","medida",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2356","de",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2357","higiene",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2358","y",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2359","seguridad",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2360","si",NA,NA,1333132013864439808,"ClaudiaPavlovic",2020-11-29,"19:33:35",105,50,NA
"2361","transmisión",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2362","en",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2363","este",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2364","momento",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2365","con",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2366","información",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2367","reciente",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2368","sobre",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2369","sigamossonora",NA,NA,1332882203336863744,"ClaudiaPavlovic",2020-11-29,"03:00:55",19,11,NA
"2370","en",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2371","uno",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2372","minuto",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2373","transmisión",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2374","con",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2375","información",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2376","sobre",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2377","sigamossonora",NA,NA,1332878095196573696,"ClaudiaPavlovic",2020-11-29,"02:44:36",26,8,NA
"2378","hoy",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2379","lo",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2380","adulto",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2381","mayore",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2382","necesitan",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2383","má",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2384","que",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2385","nunca",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2386","y",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2387","por",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2388","ello",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2389","quiero",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2390","pedirte",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2391","de",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2392","todo",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2393","corazón",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2394","que",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2395","si",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2396","puede",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2397","ayude",NA,NA,1332746459779903488,"ClaudiaPavlovic",2020-11-28,"18:01:31",77,36,NA
"2398","transmisión",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2399","en",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2400","este",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2401","momento",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2402","con",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2403","información",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2404","reciente",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2405","sobre",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2406","sigamossonora",NA,NA,1332519859733852160,"ClaudiaPavlovic",2020-11-28,"03:01:06",20,12,NA
"2407","en",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2408","uno",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2409","minuto",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2410","transmisión",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2411","con",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2412","información",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2413","sobre",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2414","sigamossonora",NA,NA,1332514644611784704,"ClaudiaPavlovic",2020-11-28,"02:40:22",23,9,NA
"2415","si",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2416","hay",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2417","niña",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2418","niño",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2419","o",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2420","jóvene",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2421","en",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2422","tu",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2423","casa",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2424","muéstrale",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2425","este",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2426","video",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2427","para",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2428","que",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2429","aprendan",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2430","de",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2431","forma",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2432","divertida",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2433","cómo",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2434","ganarle",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2435","l",NA,NA,1332485125557391360,"ClaudiaPavlovic",2020-11-28,"00:43:04",80,51,NA
"2436","espero",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2437","que",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2438","este",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2439","video",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2440","pueda",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2441","a",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2442","mucho",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2443","jóvene",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2444","sonorense",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2445","estoy",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2446","segura",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2447","que",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2448","lo",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2449","va",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2450","a",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2451","sensibilizar",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2452","para",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2453","seguir",NA,NA,1332438336078798848,"ClaudiaPavlovic",2020-11-27,"21:37:09",122,77,NA
"2454","en",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2455","este",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2456","video",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2457","te",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2458","decimo",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2459","qué",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2460","hacer",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2461","en",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2462","caso",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2463","de",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2464","recibir",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2465","una",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2466","llamada",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2467","de",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2468","extorsión",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2469","te",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2470","invito",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2471","a",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2472","verlo",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2473","pero",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2474","ademá",NA,NA,1332393873327341568,"ClaudiaPavlovic",2020-11-27,"18:40:28",130,117,NA
"2475","sigamo",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2476","la",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2477","recomendacione",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2478","del",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2479","doctor",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2480","humberto",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2481","soto",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2482","cuidemo",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2483","nuestra",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2484","salud",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2485","y",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2486","la",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2487","de",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2488","lo",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2489","demá",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2490","recuerden",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2491","que",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2492","esto",NA,NA,1332177827723157504,"ClaudiaPavlovic",2020-11-27,"04:21:59",94,43,NA
"2493","transmisión",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2494","en",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2495","este",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2496","momento",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2497","con",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2498","información",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2499","reciente",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2500","sobre",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2501","sigamossonora",NA,NA,1332157395586461696,"ClaudiaPavlovic",2020-11-27,"03:00:48",21,13,NA
"2502","en",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2503","uno",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2504","minuto",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2505","transmisión",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2506","con",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2507","información",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2508","sobre",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2509","sigamossonora",NA,NA,1332152474241699840,"ClaudiaPavlovic",2020-11-27,"02:41:14",18,5,NA
"2510","te",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2511","pierda",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2512","la",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2513","transmisión",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2514","en",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2515","vivo",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2516","de",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2517","la",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2518","obra",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2519","manche",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2520","tu",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2521","vida",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2522","que",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2523","la",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2524","ssp",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2525","sonora",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2526","y",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2527","telemaxson",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2528","presentarán",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
"2529","h",NA,NA,1332059678927360000,"ClaudiaPavlovic",2020-11-26,"20:32:30",135,131,NA
